[ 2016-02-28 07:37:33 / pinkman02    /  39475 /     85 ]: task end: 'initial search for vpmovsxwq_xmm_xmm with budget=2160957' with result 'Initial search timeout'
[ 2016-02-28 07:38:08 / pinkman02    /  39475 /     85 ]: task end: 'initial search for vpmaxsw_ymm_ymm_ymm with budget=307473' with result 'Initial search timeout'
[ 2016-02-28 07:38:41 / pinkman02    /  39475 /    164 ]: task end: 'initial search for psubsw_xmm_xmm with budget=17065043' with result 'Initial search timeout'
[ 2016-02-28 07:39:00 / pinkman02    /  39475 /    162 ]: task end: 'initial search for vfmsubadd213pd_xmm_xmm_xmm with budget=47269908' with result 'Initial search timeout'
[ 2016-02-28 07:42:14 / pinkman02    /  39475 /    192 ]: task end: 'initial search for vcvtss2siq_r64_xmm with budget=47202205' with result 'Initial search timeout'
[ 2016-02-28 07:43:22 / pinkman02    /  39475 /    170 ]: task end: 'initial search for pabsw_xmm_xmm with budget=3376177' with result 'Initial search timeout'
[ 2016-02-28 07:44:53 / pinkman02    /  39475 /    111 ]: task end: 'initial search for pcmpgtw_xmm_xmm with budget=23604140' with result 'Initial search timeout'
[ 2016-02-28 07:45:08 / pinkman02    /  39475 /    162 ]: task end: 'initial search for vfnmadd213pd_xmm_xmm_xmm with budget=3471510' with result 'Initial search timeout'
[ 2016-02-28 07:45:43 / pinkman02    /  39475 /    216 ]: task end: 'initial search for vpavgb_ymm_ymm_ymm with budget=27753449' with result 'Initial search timeout'
[ 2016-02-28 07:46:13 / pinkman02    /  39475 /    192 ]: task end: 'initial search for vblendvpd_ymm_ymm_ymm_ymm with budget=2232968' with result 'Initial search timeout'
[ 2016-02-28 07:46:20 / pinkman02    /  39475 /    170 ]: task end: 'initial search for btw_r16_r16 with budget=2065941' with result 'Initial search timeout'
[ 2016-02-28 07:48:45 / pinkman02    /  39475 /    161 ]: task end: 'initial search for vpaddsw_ymm_ymm_ymm with budget=23961654' with result 'Initial search timeout'
[ 2016-02-28 07:48:49 / pinkman02    /  39475 /    113 ]: task end: 'initial search for sarb_rh_cl with budget=13301906' with result 'Initial search timeout'
[ 2016-02-28 07:49:34 / pinkman02    /  39475 /    161 ]: task end: 'initial search for cvttss2siq_r64_xmm with budget=522023' with result 'Initial search timeout'
[ 2016-02-28 07:50:08 / pinkman02    /  39475 /    192 ]: task end: 'initial search for vpsrlvd_xmm_xmm_xmm with budget=2164000' with result 'Initial search timeout'
[ 2016-02-28 07:53:15 / pinkman02    /  39475 /    111 ]: task end: 'initial search for pmulhrsw_xmm_xmm with budget=5593643' with result 'Initial search timeout'
[ 2016-02-28 07:54:03 / pinkman02    /  39475 /    168 ]: task end: 'initial search for psubsb_xmm_xmm with budget=14724353' with result 'Initial search timeout'
[ 2016-02-28 07:54:14 / pinkman02    /  39475 /     83 ]: task end: 'initial search for blsiq_r64_r64 with budget=27228257' with result 'Initial search timeout'
[ 2016-02-28 07:54:51 / pinkman02    /  39475 /    170 ]: task end: 'initial search for rcrq_r64_cl with budget=5924965' with result 'Initial search timeout'
[ 2016-02-28 07:55:08 / pinkman02    /  39475 /    216 ]: task end: 'initial search for vpmaxuw_xmm_xmm_xmm with budget=5430925' with result 'Initial search timeout'
[ 2016-02-28 07:56:52 / pinkman02    /  39475 /    172 ]: task end: 'initial search for vpsubusb_xmm_xmm_xmm with budget=15240249' with result 'Initial search timeout'
[ 2016-02-28 07:57:42 / pinkman02    /  39475 /    113 ]: task end: 'initial search for vtestps_ymm_ymm with budget=5260768' with result 'Initial search timeout'
[ 2016-02-28 07:58:24 / pinkman02    /  39475 /    214 ]: task end: 'secondary search for vfmaddsub132pd_xmm_xmm_xmm with budget=10000000' with result 'Secondary search timeout'
[ 2016-02-28 07:58:52 / pinkman02    /  39475 /    215 ]: task end: 'initial search for vpmaddubsw_ymm_ymm_ymm with budget=19916905' with result 'Initial search timeout'
[ 2016-02-28 08:00:11 / pinkman02    /  39475 /    164 ]: task end: 'initial search for vpsubusb_ymm_ymm_ymm with budget=13160309' with result 'Initial search timeout'
[ 2016-02-28 08:00:12 / pinkman02    /  39475 /    168 ]: task end: 'initial search for vpcmpgtd_ymm_ymm_ymm with budget=3154382' with result 'Initial search timeout'
[ 2016-02-28 08:00:29 / pinkman02    /  39475 /     83 ]: task end: 'initial search for vpmovsxbd_ymm_xmm with budget=3229670' with result 'Initial search timeout'
[ 2016-02-28 08:01:52 / pinkman02    /  39475 /    161 ]: task end: 'initial search for cvtsi2ssq_xmm_r64 with budget=7925495' with result 'Initial search timeout'
[ 2016-02-28 08:02:19 / pinkman02    /  39475 /     89 ]: task end: 'initial search for psrlq_xmm_xmm with budget=100000000' with result 'Initial search timeout'
[ 2016-02-28 08:04:23 / pinkman02    /  39475 /    172 ]: task end: 'initial search for vpcmpgtb_xmm_xmm_xmm with budget=3950624' with result 'Initial search timeout'
[ 2016-02-28 08:07:09 / pinkman02    /  39475 /    172 ]: task end: 'initial search for vpermilps_ymm_ymm_ymm with budget=1412394' with result 'Initial search timeout'
[ 2016-02-28 08:08:06 / pinkman02    /  39475 /    218 ]: task end: 'initial search for psubusb_xmm_xmm with budget=42673789' with result 'Initial search timeout'
[ 2016-02-28 08:08:27 / pinkman02    /  39475 /     85 ]: task end: 'initial search for vpmovsxwd_ymm_xmm with budget=15541496' with result 'Initial search timeout'
[ 2016-02-28 08:09:02 / pinkman02    /  39475 /     89 ]: task end: 'initial search for imull_r32_r32 with budget=4661256' with result 'Initial search timeout'
[ 2016-02-28 08:10:06 / pinkman02    /  39475 /    113 ]: task end: 'initial search for bzhil_r32_r32_r32 with budget=9075483' with result 'Initial search timeout'
[ 2016-02-28 08:10:21 / pinkman02    /  39475 /     92 ]: task end: 'initial search for vpcmpgtw_xmm_xmm_xmm with budget=99666037' with result 'Initial search timeout'
[ 2016-02-28 08:11:51 / pinkman02    /  39475 /    113 ]: task end: 'initial search for pmulld_xmm_xmm with budget=1131125' with result 'Initial search timeout'
[ 2016-02-28 08:12:57 / pinkman02    /  39475 /    164 ]: task end: 'initial search for pmovmskb_r32_xmm with budget=8744777' with result 'Initial search timeout'
[ 2016-02-28 08:13:17 / pinkman02    /  39475 /    162 ]: task end: 'initial search for vaddsubps_ymm_ymm_ymm with budget=17295096' with result 'Initial search timeout'
[ 2016-02-28 08:13:23 / pinkman02    /  39475 /    192 ]: task end: 'initial search for vpaddusb_xmm_xmm_xmm with budget=12227563' with result 'Initial search timeout'
[ 2016-02-28 08:14:13 / pinkman02    /  39475 /     91 ]: task end: 'initial search for comiss_xmm_xmm with budget=97063588' with result 'Initial search timeout'
[ 2016-02-28 08:14:14 / pinkman02    /  39475 /    167 ]: task end: 'initial search for pminuw_xmm_xmm with budget=31693837' with result 'Initial search timeout'
[ 2016-02-28 08:15:22 / pinkman02    /  39475 /     85 ]: task end: 'initial search for vpabsw_xmm_xmm with budget=3904849' with result 'Initial search timeout'
[ 2016-02-28 08:15:47 / pinkman02    /  39475 /     91 ]: task end: 'initial search for shlxl_r32_r32_r32 with budget=1023025' with result 'Initial search timeout'
[ 2016-02-28 08:16:34 / pinkman02    /  39475 /    172 ]: task end: 'initial search for vpminud_ymm_ymm_ymm with budget=5543703' with result 'Initial search timeout'
[ 2016-02-28 08:17:03 / pinkman02    /  39475 /    167 ]: task end: 'initial search for vpsllq_xmm_xmm_xmm with budget=1608737' with result 'Initial search timeout'
[ 2016-02-28 08:17:30 / pinkman02    /  39475 /     91 ]: task end: 'initial search for paddusw_xmm_xmm with budget=1117473' with result 'Initial search timeout'
[ 2016-02-28 08:18:01 / pinkman02    /  39475 /    192 ]: task end: 'initial search for vpsubd_ymm_ymm_ymm with budget=2327751' with result 'Initial search timeout'
[ 2016-02-28 08:19:22 / pinkman02    /  39475 /     91 ]: task end: 'initial search for vfnmadd231ps_xmm_xmm_xmm with budget=997704' with result 'Initial search timeout'
[ 2016-02-28 08:19:29 / pinkman02    /  39475 /    161 ]: task end: 'initial search for vpcmpeqw_ymm_ymm_ymm with budget=9549089' with result 'Initial search timeout'
[ 2016-02-28 08:19:34 / pinkman02    /  39475 /    113 ]: task end: 'initial search for vpsrlvq_ymm_ymm_ymm with budget=4277351' with result 'Initial search timeout'
[ 2016-02-28 08:19:36 / pinkman02    /  39475 /     93 ]: task end: 'initial search for psadbw_xmm_xmm with budget=100000000' with result 'Initial search timeout'
[ 2016-02-28 08:20:02 / pinkman02    /  39475 /    168 ]: task end: 'initial search for vpunpcklbw_ymm_ymm_ymm with budget=10727185' with result 'Initial search timeout'
[ 2016-02-28 08:21:21 / pinkman02    /  39475 /     92 ]: task end: 'initial search for rclw_r16_cl with budget=7620410' with result 'Initial search timeout'
[ 2016-02-28 08:21:33 / pinkman02    /  39475 /     84 ]: task end: 'initial search for cmpxchgl_r32_r32 with budget=61998124' with result 'Initial search timeout'
[ 2016-02-28 08:22:33 / pinkman02    /  39475 /    165 ]: task end: 'initial search for vpackusdw_xmm_xmm_xmm with budget=100000000' with result 'Initial search timeout'
[ 2016-02-28 08:22:54 / pinkman02    /  39475 /    161 ]: task end: 'initial search for punpckhbw_xmm_xmm with budget=1994071' with result 'Initial search timeout'
[ 2016-02-28 08:24:02 / pinkman02    /  39475 /    110 ]: task end: 'initial search for vpsllvd_ymm_ymm_ymm with budget=26140688' with result 'Initial search timeout'
[ 2016-02-28 08:24:15 / pinkman02    /  39475 /     84 ]: task end: 'initial search for rolb_rh_cl with budget=1925311' with result 'Initial search timeout'
[ 2016-02-28 08:24:41 / pinkman02    /  39475 /     86 ]: task end: 'initial search for imulb_rh with budget=100000000' with result 'Initial search timeout'
equivalence class size and score for vfmaddsub132pd_xmm_xmm_xmm: 1 / (3, 0, 16)
[ 2016-02-28 08:24:44 / pinkman02    /  39475 /    214 ]: task end: 'secondary search for vfmaddsub132pd_xmm_xmm_xmm with budget=10000000' with result 'Secondary search timeout'
[ 2016-02-28 08:25:30 / pinkman02    /  39475 /    215 ]: task end: 'initial search for vpsadbw_ymm_ymm_ymm with budget=16289295' with result 'Initial search timeout'
[ 2016-02-28 08:26:09 / pinkman02    /  39475 /     92 ]: task end: 'initial search for vcvtsi2ssq_xmm_xmm_r64 with budget=2843324' with result 'Initial search timeout'
[ 2016-02-28 08:26:23 / pinkman02    /  39475 /    161 ]: task end: 'initial search for paddusw_xmm_xmm with budget=2234946' with result 'Initial search timeout'
[ 2016-02-28 08:26:27 / pinkman02    /  39475 /    164 ]: task end: 'initial search for vpcmpeqb_xmm_xmm_xmm with budget=7652529' with result 'Initial search timeout'
[ 2016-02-28 08:28:14 / pinkman02    /  39475 /     85 ]: task end: 'initial search for pmaxsb_xmm_xmm with budget=8295648' with result 'Initial search timeout'
[ 2016-02-28 08:28:43 / pinkman02    /  39475 /     95 ]: task end: 'initial search for pmaxsw_xmm_xmm with budget=58087362' with result 'Initial search timeout'
[ 2016-02-28 08:29:59 / pinkman02    /  39475 /    164 ]: task end: 'initial search for rclb_r8_cl with budget=2559219' with result 'Initial search timeout'
[ 2016-02-28 08:30:41 / pinkman02    /  39475 /    114 ]: task end: 'initial search for vmovmskps_r64_xmm with budget=100000000' with result 'Initial search timeout'
[ 2016-02-28 08:31:47 / pinkman02    /  39475 /    165 ]: task end: 'initial search for vpavgb_xmm_xmm_xmm with budget=4985045' with result 'Initial search timeout'
[ 2016-02-28 08:31:54 / pinkman02    /  39475 /    164 ]: task end: 'initial search for vpcmpeqq_ymm_ymm_ymm with budget=1037535' with result 'Initial search timeout'
[ 2016-02-28 08:32:33 / pinkman02    /  39475 /     94 ]: task end: 'initial search for btcl_r32_r32 with budget=41431273' with result 'Initial search timeout'
[ 2016-02-28 08:32:34 / pinkman02    /  39475 /    162 ]: task end: 'initial search for vpsadbw_xmm_xmm_xmm with budget=11530152' with result 'Initial search timeout'
[ 2016-02-28 08:33:16 / pinkman02    /  39475 /    170 ]: task end: 'initial search for vpmuldq_xmm_xmm_xmm with budget=24768516' with result 'Initial search timeout'
[ 2016-02-28 08:33:54 / pinkman02    /  39475 /    216 ]: task end: 'initial search for vpcmpeqw_xmm_xmm_xmm with budget=20353787' with result 'Initial search timeout'
[ 2016-02-28 08:35:17 / pinkman02    /  39475 /     92 ]: task end: 'initial search for mull_r32 with budget=6274413' with result 'Initial search timeout'
[ 2016-02-28 08:36:29 / pinkman02    /  39475 /    113 ]: task end: 'initial search for blsil_r32_r32 with budget=12029021' with result 'Initial search timeout'
[ 2016-02-28 08:36:53 / pinkman02    /  39475 /     92 ]: task end: 'initial search for vucomisd_xmm_xmm with budget=1031782' with result 'Initial search timeout'
[ 2016-02-28 08:37:29 / pinkman02    /  39475 /     90 ]: task end: 'initial search for rcrl_r32_one with budget=100000000' with result 'Initial search timeout'
[ 2016-02-28 08:37:52 / pinkman02    /  39475 /     88 ]: task end: 'initial search for rolw_r16_cl with budget=92019775' with result 'Initial search timeout'
[ 2016-02-28 08:38:08 / pinkman02    /  39475 /     94 ]: task end: 'initial search for vpsubusw_xmm_xmm_xmm with budget=3106870' with result 'Initial search timeout'
[ 2016-02-28 08:38:50 / pinkman02    /  39475 /     91 ]: task end: 'initial search for vfmsubadd132ps_ymm_ymm_ymm with budget=10223718' with result 'Initial search timeout'
[ 2016-02-28 08:39:55 / pinkman02    /  39475 /     84 ]: task end: 'initial search for vucomiss_xmm_xmm with budget=10099322' with result 'Initial search timeout'
[ 2016-02-28 08:42:52 / pinkman02    /  39475 /     90 ]: task end: 'initial search for vcvtph2ps_xmm_xmm with budget=2873743' with result 'Initial search timeout'
[ 2016-02-28 08:43:11 / pinkman02    /  39475 /    170 ]: task end: 'initial search for vpmulhuw_ymm_ymm_ymm with budget=5422475' with result 'Initial search timeout'
[ 2016-02-28 08:44:20 / pinkman02    /  39475 /     88 ]: task end: 'initial search for cmovgq_r64_r64 with budget=4479374' with result 'Initial search timeout'
[ 2016-02-28 08:45:06 / pinkman02    /  39475 /    111 ]: task end: 'initial search for psubsw_xmm_xmm with budget=32781857' with result 'Initial search timeout'
[ 2016-02-28 08:46:05 / pinkman02    /  39475 /    115 ]: task end: 'initial search for vcvtph2ps_ymm_xmm with budget=45028095' with result 'Initial search timeout'
[ 2016-02-28 08:48:09 / pinkman02    /  39475 /    173 ]: task end: 'initial search for vpsrlvd_ymm_ymm_ymm with budget=64056968' with result 'Initial search timeout'
[ 2016-02-28 08:49:04 / pinkman02    /  39475 /    173 ]: task end: 'initial search for cvtsd2siq_r64_xmm with budget=605259' with result 'Initial search timeout'
[ 2016-02-28 08:50:25 / pinkman02    /  39475 /    112 ]: task end: 'initial search for vpabsb_xmm_xmm with budget=100000000' with result 'Initial search timeout'
[ 2016-02-28 08:50:38 / pinkman02    /  39475 /    161 ]: task end: 'initial search for cvtsi2ssq_xmm_r64 with budget=15229090' with result 'Initial search timeout'
[ 2016-02-28 08:52:32 / pinkman02    /  39475 /    166 ]: task end: 'initial search for vpackusdw_ymm_ymm_ymm with budget=100000000' with result 'Initial search timeout'
[ 2016-02-28 08:53:09 / pinkman02    /  39475 /     90 ]: task end: 'initial search for phsubsw_xmm_xmm with budget=6608941' with result 'Initial search timeout'
[ 2016-02-28 08:53:29 / pinkman02    /  39475 /    217 ]: task end: 'initial search for vpunpckhbw_xmm_xmm_xmm with budget=100000000' with result 'Initial search timeout'
[ 2016-02-28 08:53:46 / pinkman02    /  39475 /    167 ]: verification for vfmadd231ss_xmm_xmm_xmm: verified
[ 2016-02-28 08:53:47 / pinkman02    /  39475 /    167 ]: task end: 'initial search for vfmadd231ss_xmm_xmm_xmm with budget=22779374' with result 'Initial search success'
[ 2016-02-28 08:54:49 / pinkman02    /  39475 /    115 ]: task end: 'initial search for vpmaxuw_ymm_ymm_ymm with budget=4674228' with result 'Initial search timeout'
[ 2016-02-28 08:55:03 / pinkman02    /  39475 /     90 ]: task end: 'initial search for blendvps_xmm_xmm_xmm0 with budget=1132802' with result 'Initial search timeout'
[ 2016-02-28 08:55:33 / pinkman02    /  39475 /    171 ]: task end: 'initial search for vphaddsw_xmm_xmm_xmm with budget=51599428' with result 'Initial search timeout'
[ 2016-02-28 08:56:23 / pinkman02    /  39475 /    114 ]: task end: 'initial search for rclb_rh_cl with budget=18262676' with result 'Initial search timeout'
[ 2016-02-28 08:56:57 / pinkman02    /  39475 /    162 ]: task end: 'initial search for bextrl_r32_r32_r32 with budget=18191587' with result 'Initial search timeout'
[ 2016-02-28 08:57:43 / pinkman02    /  39475 /    167 ]: verification for vfmadd231ss_xmm_xmm_xmm: verified
[ 2016-02-28 08:57:50 / pinkman02    /  39475 /    167 ]: verification for vfmadd231ss_xmm_xmm_xmm: unknown
[ 2016-02-28 08:57:50 / pinkman02    /  39475 /    167 ]: task end: 'secondary search for vfmadd231ss_xmm_xmm_xmm with budget=10000000' with result 'Secondary search success: SMT solver returned unknown while testing against 1 equivalence classes'
[ 2016-02-28 08:58:29 / pinkman02    /  39475 /    112 ]: task end: 'initial search for vpsubd_ymm_ymm_ymm with budget=4478460' with result 'Initial search timeout'
[ 2016-02-28 08:59:25 / pinkman02    /  39475 /    111 ]: task end: 'initial search for pmovsxbw_xmm_xmm with budget=7340581' with result 'Initial search timeout'
[ 2016-02-28 08:59:51 / pinkman02    /  39475 /    166 ]: task end: 'initial search for vpmaxsb_xmm_xmm_xmm with budget=4098345' with result 'Initial search timeout'
[ 2016-02-28 09:00:38 / pinkman02    /  39475 /    115 ]: task end: 'initial search for imulq_r64_r64 with budget=3991312' with result 'Initial search timeout'
[ 2016-02-28 09:02:25 / pinkman02    /  39475 /    173 ]: task end: 'initial search for vpmovmskb_r64_ymm with budget=8533995' with result 'Initial search timeout'
[ 2016-02-28 09:02:35 / pinkman02    /  39475 /    166 ]: task end: 'initial search for vpsllw_ymm_ymm_xmm with budget=1579498' with result 'Initial search timeout'
[ 2016-02-28 09:04:57 / pinkman02    /  39475 /    166 ]: verification for vpmovsxbd_ymm_xmm: verified
[ 2016-02-28 09:05:05 / pinkman02    /  39475 /    166 ]: task end: 'initial search for vpmovsxbd_ymm_xmm with budget=6210622' with result 'Initial search success'
[ 2016-02-28 09:06:11 / pinkman02    /  39475 /    114 ]: task end: 'initial search for vpsrlq_ymm_ymm_xmm with budget=5381744' with result 'Initial search timeout'
[ 2016-02-28 09:07:15 / pinkman02    /  39475 /    162 ]: task end: 'initial search for vpmulld_xmm_xmm_xmm with budget=5503265' with result 'Initial search timeout'
[ 2016-02-28 09:08:11 / pinkman02    /  39475 /    214 ]: task end: 'initial search for rorw_r16_cl with budget=31689004' with result 'Initial search timeout'
[ 2016-02-28 09:09:23 / pinkman02    /  39475 /    161 ]: task end: 'initial search for vfnmsub231sd_xmm_xmm_xmm with budget=8468626' with result 'Initial search timeout'
[ 2016-02-28 09:09:46 / pinkman02    /  39475 /    175 ]: task end: 'initial search for rorb_rh_cl with budget=100000000' with result 'Initial search timeout'
[ 2016-02-28 09:11:42 / pinkman02    /  39475 /    161 ]: task end: 'initial search for vcvtsd2siq_r64_xmm with budget=1534903' with result 'Initial search timeout'
[ 2016-02-28 09:12:51 / pinkman02    /  39475 /     88 ]: task end: 'initial search for vpminsd_ymm_ymm_ymm with budget=17671041' with result 'Initial search timeout'
[ 2016-02-28 09:14:12 / pinkman02    /  39475 /     94 ]: task end: 'initial search for vmovmskps_r32_xmm with budget=25710361' with result 'Initial search timeout'
[ 2016-02-28 09:14:46 / pinkman02    /  39475 /    162 ]: task end: 'initial search for vpsrlvd_xmm_xmm_xmm with budget=4163972' with result 'Initial search timeout'
[ 2016-02-28 09:15:10 / pinkman02    /  39475 /    111 ]: task end: 'initial search for vtestps_ymm_ymm with budget=10111404' with result 'Initial search timeout'
[ 2016-02-28 09:15:54 / pinkman02    /  39475 /    213 ]: task end: 'initial search for vpsignd_xmm_xmm_xmm with budget=100000000' with result 'Initial search timeout'
[ 2016-02-28 09:16:36 / pinkman02    /  39475 /    162 ]: task end: 'initial search for cvtsd2siq_r64_xmm with budget=1210518' with result 'Initial search timeout'
[ 2016-02-28 09:17:18 / pinkman02    /  39475 /    161 ]: task end: 'initial search for vpmovzxbw_ymm_xmm with budget=3187555' with result 'Initial search timeout'
[ 2016-02-28 09:18:41 / pinkman02    /  39475 /    171 ]: task end: 'initial search for vphaddw_ymm_ymm_ymm with budget=11859978' with result 'Initial search timeout'
[ 2016-02-28 09:19:46 / pinkman02    /  39475 /    115 ]: task end: 'initial search for phminposuw_xmm_xmm with budget=10072771' with result 'Initial search timeout'
[ 2016-02-28 09:22:10 / pinkman02    /  39475 /    112 ]: task end: 'initial search for cvtss2siq_r64_xmm with budget=16271791' with result 'Initial search timeout'
[ 2016-02-28 09:24:01 / pinkman02    /  39475 /     87 ]: task end: 'initial search for vpvmpgtq_ymm_ymm_ymm with budget=100000000' with result 'Initial search timeout'
[ 2016-02-28 09:24:29 / pinkman02    /  39475 /     86 ]: task end: 'initial search for vpsraw_ymm_ymm_xmm with budget=40895217' with result 'Initial search timeout'
[ 2016-02-28 09:24:52 / pinkman02    /  39475 /    169 ]: task end: 'initial search for vpcmpeqb_ymm_ymm_ymm with budget=100000000' with result 'Initial search timeout'
[ 2016-02-28 09:25:06 / pinkman02    /  39475 /    114 ]: task end: 'initial search for mull_r32 with budget=12548826' with result 'Initial search timeout'
[ 2016-02-28 09:25:50 / pinkman02    /  39475 /    218 ]: task end: 'initial search for pabsd_xmm_xmm with budget=44421259' with result 'Initial search timeout'
[ 2016-02-28 09:25:56 / pinkman02    /  39475 /    112 ]: task end: 'initial search for vphsubsw_xmm_xmm_xmm with budget=2108498' with result 'Initial search timeout'
[ 2016-02-28 09:26:25 / pinkman02    /  39475 /    167 ]: task end: 'secondary search for vfmadd231ss_xmm_xmm_xmm with budget=10000000' with result 'Secondary search timeout'
[ 2016-02-28 09:28:45 / pinkman02    /  39475 /    114 ]: task end: 'initial search for cvtsd2siq_r64_xmm with budget=2421036' with result 'Initial search timeout'
[ 2016-02-28 09:30:37 / pinkman02    /  39475 /    186 ]: task end: 'initial search for vfmsubadd213pd_ymm_ymm_ymm with budget=100000000' with result 'Initial search timeout'
[ 2016-02-28 09:30:40 / pinkman02    /  39475 /    161 ]: task end: 'initial search for vpmaxsb_xmm_xmm_xmm with budget=8196690' with result 'Initial search timeout'
[ 2016-02-28 09:31:01 / pinkman02    /  39475 /     93 ]: task end: 'initial search for pcmpgtw_xmm_xmm with budget=45340383' with result 'Initial search timeout'
[ 2016-02-28 09:31:19 / pinkman02    /  39475 /    166 ]: task end: 'secondary search for vpmovsxbd_ymm_xmm with budget=10000000' with result 'Secondary search timeout'
[ 2016-02-28 09:31:39 / pinkman02    /  39475 /    161 ]: task end: 'initial search for ptest_xmm_xmm with budget=619447' with result 'Initial search timeout'
[ 2016-02-28 09:32:24 / pinkman02    /  39475 /    115 ]: task end: 'initial search for cmovgq_r64_r64 with budget=8958748' with result 'Initial search timeout'
[ 2016-02-28 09:33:59 / pinkman02    /  39475 /    162 ]: task end: 'initial search for vpabsw_ymm_ymm with budget=11616096' with result 'Initial search timeout'
[ 2016-02-28 09:34:06 / pinkman02    /  39475 /     93 ]: task end: 'initial search for phaddw_xmm_xmm with budget=1953659' with result 'Initial search timeout'
[ 2016-02-28 09:34:20 / pinkman02    /  39475 /    218 ]: task end: 'initial search for vpsravd_xmm_xmm_xmm with budget=4438225' with result 'Initial search timeout'
[ 2016-02-28 09:36:44 / pinkman02    /  39475 /    161 ]: task end: 'initial search for rorw_r16_one with budget=3672549' with result 'Initial search timeout'
[ 2016-02-28 09:37:21 / pinkman02    /  39475 /     86 ]: task end: 'initial search for vpabsd_ymm_ymm with budget=7986739' with result 'Initial search timeout'
[ 2016-02-28 09:38:47 / pinkman02    /  39475 /    113 ]: task end: 'initial search for pmaddwd_xmm_xmm with budget=41249991' with result 'Initial search timeout'
[ 2016-02-28 09:39:10 / pinkman02    /  39475 /    164 ]: task end: 'initial search for pmovsxwd_xmm_xmm with budget=33550334' with result 'Initial search timeout'
[ 2016-02-28 09:40:16 / pinkman02    /  39475 /    218 ]: task end: 'initial search for paddusw_xmm_xmm with budget=4300226' with result 'Initial search timeout'
[ 2016-02-28 09:40:40 / pinkman02    /  39475 /    169 ]: task end: 'initial search for vpmaxub_xmm_xmm_xmm with budget=9683141' with result 'Initial search timeout'
[ 2016-02-28 09:41:14 / pinkman02    /  39475 /    112 ]: task end: 'initial search for imulw_r16 with budget=10729304' with result 'Initial search timeout'
[ 2016-02-28 09:42:22 / pinkman02    /  39475 /    165 ]: task end: 'initial search for vpacksswb_ymm_ymm_ymm with budget=39540136' with result 'Initial search timeout'
[ 2016-02-28 09:44:04 / pinkman02    /  39475 /    169 ]: task end: 'initial search for vpabsd_xmm_xmm with budget=1825382' with result 'Initial search timeout'
[ 2016-02-28 09:45:10 / pinkman02    /  39475 /    171 ]: task end: 'initial search for vfnmadd132pd_xmm_xmm_xmm with budget=12711679' with result 'Initial search timeout'
[ 2016-02-28 09:46:08 / pinkman02    /  39475 /    175 ]: task end: 'initial search for vpunpcklbw_ymm_ymm_ymm with budget=20609817' with result 'Initial search timeout'
[ 2016-02-28 09:48:13 / pinkman02    /  39475 /    218 ]: task end: 'initial search for vpmovsxbq_ymm_xmm with budget=4319686' with result 'Initial search timeout'
[ 2016-02-28 09:51:22 / pinkman02    /  39475 /    170 ]: task end: 'initial search for vpcmpgtw_ymm_ymm_ymm with budget=38058473' with result 'Initial search timeout'
[ 2016-02-28 09:51:40 / pinkman02    /  39475 /    186 ]: task end: 'initial search for shrq_r64_one with budget=15144554' with result 'Initial search timeout'
[ 2016-02-28 09:52:11 / pinkman02    /  39475 /     84 ]: task end: 'initial search for vblendvpd_xmm_xmm_xmm_xmm with budget=44700039' with result 'Initial search timeout'
[ 2016-02-28 09:52:51 / pinkman02    /  39475 /    169 ]: task end: 'initial search for movmskps_r64_xmm with budget=6075281' with result 'Initial search timeout'
[ 2016-02-28 09:54:08 / pinkman02    /  39475 /    173 ]: task end: 'initial search for bextrl_r32_r32_r32 with budget=36383174' with result 'Initial search timeout'
equivalence class size and score for vfmadd231ss_xmm_xmm_xmm: 1 / (1, 0, 11), 1 / (2, 0, 16)
[ 2016-02-28 09:54:32 / pinkman02    /  39475 /    167 ]: task end: 'secondary search for vfmadd231ss_xmm_xmm_xmm with budget=10000000' with result 'Secondary search timeout'
[ 2016-02-28 09:56:04 / pinkman02    /  39475 /    166 ]: verification for vpmovsxbd_ymm_xmm: verified
[ 2016-02-28 09:56:35 / pinkman02    /  39475 /    166 ]: verification for vpmovsxbd_ymm_xmm: verified
[ 2016-02-28 09:56:35 / pinkman02    /  39475 /    166 ]: task end: 'secondary search for vpmovsxbd_ymm_xmm with budget=10000000' with result 'Secondary search success: New program is correct'
[ 2016-02-28 09:57:18 / pinkman02    /  39475 /     95 ]: task end: 'initial search for pminuw_xmm_xmm with budget=58465854' with result 'Initial search timeout'
[ 2016-02-28 09:58:52 / pinkman02    /  39475 /    165 ]: task end: 'initial search for btsw_r16_r16 with budget=11766347' with result 'Initial search timeout'
[ 2016-02-28 09:59:43 / pinkman02    /  39475 /    186 ]: task end: 'initial search for vpmulhuw_xmm_xmm_xmm with budget=4157977' with result 'Initial search timeout'
[ 2016-02-28 09:59:44 / pinkman02    /  39475 /    162 ]: task end: 'initial search for cmovgq_r64_r64 with budget=17917496' with result 'Initial search timeout'
[ 2016-02-28 10:00:55 / pinkman02    /  39475 /    168 ]: task end: 'initial search for vpmuludq_xmm_xmm_xmm with budget=72058944' with result 'Initial search timeout'
[ 2016-02-28 10:02:09 / pinkman02    /  39475 /    171 ]: task end: 'initial search for btrw_r16_r16 with budget=12114382' with result 'Initial search timeout'
[ 2016-02-28 10:02:56 / pinkman02    /  39475 /    169 ]: task end: 'initial search for vpsubusw_xmm_xmm_xmm with budget=6213740' with result 'Initial search timeout'
